experiment_id,case_id,category,difficulty,harness,adapter,model,requested_model_id,reported_model_id,skill_condition,repeat,synthetic,eligible_for_scoring,funnel,migration_success,tokens_in,cached_input_tokens,tokens_out,reasoning_output_tokens,tokens_total,cost_usd,cost_source,migration_wall_clock_s,e2e_elapsed_s,iterations,token_budget,token_budget_exceeded,session_id,result_path
codebuddy-minimax-m3-full250-v1,bnbNf4Dequant,simple-kernels,medium,codebuddy,claude_code,minimax-m3,minimax-m3,minimax-m3,with-sycl-skill,0,False,True,pass,True,981682,,8637,,990319,0.0,provider_reported,118.24519639997743,133.521952399984,37,500000,True,3c595a1d-d1a1-428d-8cdd-fd6e3892342a,artifacts/stage2/codebuddy-minimax-m3-full250-v1/bnbNf4Dequant/codebuddy__minimax-m3__with-sycl-skill__r0/migration.json
codebuddy-minimax-m3-full250-v1,bnbPercentileClipping,reductions-scans,medium,codebuddy,claude_code,minimax-m3,minimax-m3,minimax-m3,oob,0,False,True,pass,True,852816,,10819,,863635,0.0,provider_reported,164.55336530000204,179.8036833999795,35,500000,True,c79d3459-0683-4af4-b4cf-d5f467b30c3b,artifacts/stage2/codebuddy-minimax-m3-full250-v1/bnbPercentileClipping/codebuddy__minimax-m3__oob__r0/migration.json
codebuddy-minimax-m3-full250-v1,bnbPercentileClipping,reductions-scans,medium,codebuddy,claude_code,minimax-m3,minimax-m3,minimax-m3,with-sycl-skill,0,False,True,pass,True,558368,,4568,,562936,0.0,provider_reported,70.36509809998097,83.14968630002113,43,500000,True,956f134e-bd81-4c86-b241-8bf2d1738a8e,artifacts/stage2/codebuddy-minimax-m3-full250-v1/bnbPercentileClipping/codebuddy__minimax-m3__with-sycl-skill__r0/migration.json
codebuddy-minimax-m3-full250-v1,bnbStableEmbeddingGrad,graph-irregular,hard,codebuddy,claude_code,minimax-m3,minimax-m3,minimax-m3,oob,0,False,True,pass,True,528394,,4069,,532463,0.0,provider_reported,70.23674349999055,81.77815580001334,33,500000,True,341f5b3b-209f-4829-b94f-8265c3cfcb49,artifacts/stage2/codebuddy-minimax-m3-full250-v1/bnbStableEmbeddingGrad/codebuddy__minimax-m3__oob__r0/migration.json
codebuddy-minimax-m3-full250-v1,bnbStableEmbeddingGrad,graph-irregular,hard,codebuddy,claude_code,minimax-m3,minimax-m3,minimax-m3,with-sycl-skill,0,False,True,pass,True,1071712,,3020,,1074732,0.0,provider_reported,71.66179169999668,83.2735027000308,41,500000,True,c8f9a308-bc2a-4e69-a2f7-137899a7f996,artifacts/stage2/codebuddy-minimax-m3-full250-v1/bnbStableEmbeddingGrad/codebuddy__minimax-m3__with-sycl-skill__r0/migration.json
codebuddy-minimax-m3-full250-v1,conjugateGradient,linear-algebra,medium,codebuddy,claude_code,minimax-m3,minimax-m3,minimax-m3,oob,0,False,True,pass,True,699048,,4658,,703706,0.0,provider_reported,80.03629870002624,94.15745120000793,31,500000,True,645ee7ee-5f9c-4096-9430-ab0f82fc6603,artifacts/stage2/codebuddy-minimax-m3-full250-v1/conjugateGradient/codebuddy__minimax-m3__oob__r0/migration.json
codebuddy-minimax-m3-full250-v1,conjugateGradient,linear-algebra,medium,codebuddy,claude_code,minimax-m3,minimax-m3,minimax-m3,with-sycl-skill,0,False,True,pass,True,593046,,3180,,596226,0.0,provider_reported,60.68166750000091,72.07370589999482,41,500000,True,20a5243c-bfae-4d73-ab2a-4b9c415ca685,artifacts/stage2/codebuddy-minimax-m3-full250-v1/conjugateGradient/codebuddy__minimax-m3__with-sycl-skill__r0/migration.json
codebuddy-minimax-m3-full250-v1,conv1dShared,stencil-convolution,medium,codebuddy,claude_code,minimax-m3,minimax-m3,minimax-m3,oob,0,False,True,pass,True,997486,,8925,,1006411,0.0,provider_reported,106.86485909996554,122.07854970003245,42,500000,True,1e9be9cf-fe6c-4835-be1d-f9fd0f722fcd,artifacts/stage2/codebuddy-minimax-m3-full250-v1/conv1dShared/codebuddy__minimax-m3__oob__r0/migration.json
codebuddy-minimax-m3-full250-v1,conv1dShared,stencil-convolution,medium,codebuddy,claude_code,minimax-m3,minimax-m3,minimax-m3,with-sycl-skill,0,False,True,pass,True,613514,,7256,,620770,0.0,provider_reported,81.3357119000284,95.22377470001811,38,500000,True,80bee3b8-8c35-4143-9ba2-0e443fbb2826,artifacts/stage2/codebuddy-minimax-m3-full250-v1/conv1dShared/codebuddy__minimax-m3__with-sycl-skill__r0/migration.json
codebuddy-minimax-m3-full250-v1,cublasAxpy,cuda-library-usage,hard,codebuddy,claude_code,minimax-m3,minimax-m3,minimax-m3,oob,0,False,True,pass,True,466980,,3169,,470149,0.0,provider_reported,61.20771829999285,76.1394521999755,38,500000,False,fb25f827-be71-4f4e-b692-ce8f1631bfa7,artifacts/stage2/codebuddy-minimax-m3-full250-v1/cublasAxpy/codebuddy__minimax-m3__oob__r0/migration.json
codebuddy-minimax-m3-full250-v1,cublasAxpy,cuda-library-usage,hard,codebuddy,claude_code,minimax-m3,minimax-m3,minimax-m3,with-sycl-skill,0,False,True,pass,True,624928,,5274,,630202,0.0,provider_reported,79.006958700018,96.5054497999954,46,500000,True,14c60a4c-3e70-4a7e-aa28-0bdc9f4e4dc1,artifacts/stage2/codebuddy-minimax-m3-full250-v1/cublasAxpy/codebuddy__minimax-m3__with-sycl-skill__r0/migration.json
codebuddy-minimax-m3-full250-v1,cublasGemm,cuda-library-usage,hard,codebuddy,claude_code,minimax-m3,minimax-m3,minimax-m3,oob,0,False,True,pass,True,849134,,11878,,861012,0.0,provider_reported,125.89715620002244,140.05694199999562,63,500000,True,053e8fa8-991e-40a5-a306-d9cb1b77dce1,artifacts/stage2/codebuddy-minimax-m3-full250-v1/cublasGemm/codebuddy__minimax-m3__oob__r0/migration.json
codebuddy-minimax-m3-full250-v1,cublasGemm,cuda-library-usage,hard,codebuddy,claude_code,minimax-m3,minimax-m3,minimax-m3,with-sycl-skill,0,False,True,pass,True,629330,,3966,,633296,0.0,provider_reported,64.02207369997632,75.44202890002634,46,500000,True,8e3f003b-a3b1-49f5-9ced-026379aecc6b,artifacts/stage2/codebuddy-minimax-m3-full250-v1/cublasGemm/codebuddy__minimax-m3__with-sycl-skill__r0/migration.json
codebuddy-minimax-m3-full250-v1,cudaEventTiming,streams-atomics-templates,hard,codebuddy,claude_code,minimax-m3,minimax-m3,minimax-m3,oob,0,False,True,pass,True,744876,,4771,,749647,0.0,provider_reported,74.84910799999489,92.29866270005004,30,500000,True,26b15889-9d4d-4dd0-a8ec-d6890af2611c,artifacts/stage2/codebuddy-minimax-m3-full250-v1/cudaEventTiming/codebuddy__minimax-m3__oob__r0/migration.json
codebuddy-minimax-m3-full250-v1,cudaEventTiming,streams-atomics-templates,hard,codebuddy,claude_code,minimax-m3,minimax-m3,minimax-m3,with-sycl-skill,0,False,True,pass,True,1924998,,7916,,1932914,0.0,provider_reported,138.1589894000208,153.5069132000208,79,500000,True,16b54c81-53b5-4bdc-9b42-7bceb88be65d,artifacts/stage2/codebuddy-minimax-m3-full250-v1/cudaEventTiming/codebuddy__minimax-m3__with-sycl-skill__r0/migration.json
codebuddy-minimax-m3-full250-v1,cudaGraph,streams-atomics-templates,hard,codebuddy,claude_code,minimax-m3,minimax-m3,minimax-m3,oob,0,False,True,pass,True,2151672,,8174,,2159846,0.0,provider_reported,359.19538950000424,373.830824500008,77,500000,True,27595262-1e12-480d-83b6-d6b90ebf26b0,artifacts/stage2/codebuddy-minimax-m3-full250-v1/cudaGraph/codebuddy__minimax-m3__oob__r0/migration.json
codebuddy-minimax-m3-full250-v1,cudaGraph,streams-atomics-templates,hard,codebuddy,claude_code,minimax-m3,minimax-m3,minimax-m3,with-sycl-skill,0,False,True,pass,True,861712,,2630,,864342,0.0,provider_reported,62.797484300041106,74.96564639999997,37,500000,True,e4ee1243-731d-41f4-92ef-dd285361471a,artifacts/stage2/codebuddy-minimax-m3-full250-v1/cudaGraph/codebuddy__minimax-m3__with-sycl-skill__r0/migration.json
